#v110,,,,,
#物品编号,男(外)观,女(外)观,触发脚本,,
#type_id,res_male,res_female,script,,
13113061,0,0,null,,
13113071,0,0,null,,
13113081,0,0,null,,
13114011,60044,50044,null,,
13114021,20038,10038,null,,
13114091,20038,10038,null,,
13114031,0,0,null,,
13114041,0,0,null,,
13114051,0,0,null,,
13114061,0,0,null,,
13114071,0,0,null,,
13114081,0,0,null,,
13115011,60045,50045,null,,
13115021,20039,10039,null,,
13115091,20039,10039,null,,
13115031,0,0,null,,
13115041,0,0,null,,
13115051,0,0,null,,
13115061,0,0,null,,
13115071,0,0,null,,
13115081,0,0,null,,
13116011,60046,50046,null,,
13116021,20040,10040,null,,
13116091,20040,10040,null,,
13116031,0,0,null,,
13116041,0,0,null,,
13116051,0,0,null,,
13116061,0,0,null,,
13116071,0,0,null,,
13116081,0,0,null,,
11112012,60012,50012,null,,
11112022,20010,10010,null,,
11112092,20010,10010,null,,
11112032,0,0,null,,
11112042,0,0,null,,
11112052,0,0,null,,
11112062,0,0,null,,
11112072,0,0,null,,
11112082,0,0,null,,
11113012,60013,50013,null,,
11113022,20011,10011,null,,
11113092,20011,10011,null,,
11113032,0,0,null,,
11113042,0,0,null,,
11113052,0,0,null,,
11113062,0,0,null,,
11113072,0,0,null,,
11113082,0,0,null,,
11114012,60014,50014,null,,
11114022,20012,10012,null,,
11114092,20012,10012,null,,
11114032,0,0,null,,
11114042,0,0,null,,
11114052,0,0,null,,
11114062,0,0,null,,
11114072,0,0,null,,
11114082,0,0,null,,
11115012,60015,50015,null,,
11115022,20013,10013,null,,
11115092,20013,10013,null,,
11115032,0,0,null,,
11115042,0,0,null,,
11115052,0,0,null,,
11115062,0,0,null,,
11115072,0,0,null,,
11115082,0,0,null,,
11116012,60016,50016,null,,
11116022,20014,10014,null,,
11116092,20014,10014,null,,
11116032,0,0,null,,
11116042,0,0,null,,
11116052,0,0,null,,
11116062,0,0,null,,
11116072,0,0,null,,
11116082,0,0,null,,
12112012,60027,50027,null,,
12112022,20024,10024,null,,
12112092,20024,10024,null,,
12112032,0,0,null,,
12112042,0,0,null,,
12112052,0,0,null,,
12112062,0,0,null,,
12112072,0,0,null,,
12112082,0,0,null,,
12113012,60028,50028,null,,
12113022,20025,10025,null,,
12113092,20025,10025,null,,
12113032,0,0,null,,
12113042,0,0,null,,
12113052,0,0,null,,
12113062,0,0,null,,
12113072,0,0,null,,
12113082,0,0,null,,
12114012,60029,50029,null,,
12114022,20026,10026,null,,
12114092,20026,10026,null,,
12114032,0,0,null,,
12114042,0,0,null,,
12114052,0,0,null,,
12114062,0,0,null,,
12114072,0,0,null,,
12114082,0,0,null,,
12115012,60030,50030,null,,
12115022,20027,10027,null,,
12115092,20027,10027,null,,
12115032,0,0,null,,
12115042,0,0,null,,
12115052,0,0,null,,
12115062,0,0,null,,
12115072,0,0,null,,
12115082,0,0,null,,
12116012,60031,50031,null,,
12116022,20028,10028,null,,
12116092,20028,10028,null,,
12116032,0,0,null,,
12116042,0,0,null,,
12116052,0,0,null,,
12116062,0,0,null,,
12116072,0,0,null,,
12116082,0,0,null,,
13112012,60042,50042,null,,
13112022,20035,10035,null,,
13112092,20035,10035,null,,
13112032,0,0,null,,
13112042,0,0,null,,
13112052,0,0,null,,
13112062,0,0,null,,
13112072,0,0,null,,
13112082,0,0,null,,
13113012,60043,50043,null,,
13113022,20036,10036,null,,
13113092,20036,10036,null,,
13113032,0,0,null,,
13113042,0,0,null,,
13113052,0,0,null,,
13113062,0,0,null,,
13113072,0,0,null,,
13113082,0,0,null,,
13114012,60044,50044,null,,
13114022,20037,10037,null,,
13114092,20037,10037,null,,
13114032,0,0,null,,
13114042,0,0,null,,
13114052,0,0,null,,
13114062,0,0,null,,
13114072,0,0,null,,
13114082,0,0,null,,
13115012,60045,50045,null,,
13115022,20038,10038,null,,
13115092,20038,10038,null,,
13115032,0,0,null,,
13115042,0,0,null,,
13115052,0,0,null,,
13115062,0,0,null,,
13115072,0,0,null,,
13115082,0,0,null,,
13116012,60046,50046,null,,
13116022,20039,10039,null,,
13116092,20039,10039,null,,
13116032,0,0,null,,
13116042,0,0,null,,
13116052,0,0,null,,
13116062,0,0,null,,
13116072,0,0,null,,
13116082,0,0,null,,
14100001,0,0,null,,
14100002,0,0,null,,
14100003,0,0,null,,
14100004,0,0,null,,
14100005,0,0,null,,
14100006,0,0,null,,
14100007,0,0,null,,
14100008,0,0,null,,
14100009,0,0,null,,
14100010,0,0,null,,
14100011,0,0,null,,
14100012,0,0,null,,
14100013,0,0,null,,
14100014,0,0,null,,
14100015,0,0,null,,
14100016,0,0,null,,
14100017,0,0,null,,
14100018,0,0,null,,
14100019,0,0,null,,
14100020,0,0,null,,
14100021,0,0,null,,
14100022,0,0,null,,
14100023,0,0,null,,
14100024,0,0,null,,
14100025,0,0,null,,
14100026,0,0,null,,
14100027,0,0,null,,
14100028,0,0,null,,
14100029,0,0,null,,
14100030,0,0,null,,
14100031,0,0,null,,
14100032,0,0,null,,
14100033,0,0,null,,
14100034,0,0,null,,
14100035,0,0,null,,
14200001,0,0,null,,
14200002,0,0,null,,
14200003,0,0,null,,
14200004,0,0,null,,
14200005,0,0,null,,
14200006,0,0,null,,
14200007,0,0,null,,
14200008,0,0,null,,
14200009,0,0,null,,
14200010,0,0,null,,
14200011,0,0,null,,
14200012,0,0,null,,
14200013,0,0,null,,
14200014,0,0,null,,
14200015,0,0,null,,
14200016,0,0,null,,
14200017,0,0,null,,
14200018,0,0,null,,
14200019,0,0,null,,
14200020,0,0,null,,
14300001,0,0,null,,
14300002,0,0,null,,
14300003,0,0,null,,
14300004,0,0,null,,
14300005,0,0,null,,
14300006,0,0,null,,
14300007,0,0,null,,
14300008,0,0,null,,
14300009,0,0,null,,
14300010,0,0,null,,
14300011,0,0,null,,
14300012,0,0,null,,
14300013,0,0,null,,
14300014,0,0,null,,
14300015,0,0,null,,
14300016,0,0,null,,
14300017,0,0,null,,
14300018,0,0,null,,
14300019,0,0,null,,
14300020,0,0,null,,
14400001,0,0,null,,
14400002,0,0,null,,
14400003,0,0,null,,
14400004,0,0,null,,
14400005,0,0,null,,
14400006,0,0,null,,
14400007,0,0,null,,
14400008,0,0,null,,
14400009,0,0,null,,
14400010,0,0,null,,
14400011,0,0,null,,
14400012,0,0,null,,
14400013,0,0,null,,
14400014,0,0,null,,
14400015,0,0,null,,
14400016,0,0,null,,
14400017,0,0,null,,
14400018,0,0,null,,
14400019,0,0,null,,
14400020,0,0,null,,
14400021,0,0,null,,
14400022,0,0,null,,
14400023,0,0,null,,
14400024,0,0,null,,
14400025,0,0,null,,
14400026,0,0,null,,
14400027,0,0,null,,
14400028,0,0,null,,
14400029,0,0,null,,
14400030,0,0,null,,
15200002,25001,15001,null,,
15200004,25001,15001,null,,
15200006,25001,15001,null,,
15200012,25002,15002,null,,
15200014,25002,15002,null,,
15200016,25002,15002,null,,
15200022,25000,15000,null,,
15200024,25000,15000,null,,
15200026,25000,15000,null,,
15200028,25003,15003,null,,
15200030,25003,15003,null,,
15200032,25003,15003,null,,
15200034,25004,15004,null,,
15200036,25004,15004,null,,
15200038,25004,15004,null,,
15200040,25005,15005,null,,
15200042,25005,15005,null,,
15200044,25005,15005,null,,
15200046,25006,15006,null,,
15200048,25006,15006,null,,
15200050,25006,15006,null,,
15200052,25007,15007,null,,
15200054,25007,15007,null,,
15200056,25007,15007,null,,
15200058,25008,15008,null,,
15200060,25008,15008,null,,
15200062,25008,15008,null,,
15200064,25009,15009,null,,
15200066,25009,15009,null,,
15200068,25009,15009,null,,
20001001,0,0,item.chufa.useDrug,,
20001002,0,0,item.chufa.useDrug,,
20001003,0,0,item.chufa.useDrug,,
20001004,0,0,item.chufa.useDrug,,
20001005,0,0,item.chufa.useDrug,,
20001006,0,0,item.chufa.useDrug,,
20002001,0,0,item.chufa.onUseItem,,
20002002,0,0,item.chufa.onUseItem,,
20002003,0,0,item.chufa.onUseItem,,
20002004,0,0,item.chufa.onUseItem,,
20003001,0,0,item.chufa.onUseItem,,
20003002,0,0,item.chufa.onUseItem,,
20003003,0,0,item.chufa.onUseItem,,
21000001,0,0,item.chufa.onUseItem,,
21000002,0,0,item.chufa.onUseItem,,
21000003,0,0,item.chufa.onUseItem,,
21000004,0,0,item.chufa.onUseItem,,
21000005,0,0,item.chufa.onUseItem,,
21010001,0,0,item.chufa.onUseItem,,
21010002,0,0,item.chufa.onUseItem,,
21010003,0,0,item.chufa.onUseItem,,
21010004,0,0,item.chufa.onUseItem,,
21010005,0,0,item.chufa.onUseItem,,
21010006,0,0,item.chufa.onUseItem,,
21010007,0,0,item.chufa.onUseItem,,
21010008,0,0,item.chufa.onUseItem,,
21010009,0,0,item.chufa.onUseItem,,
21010010,0,0,item.chufa.onUseItem,,
21010011,0,0,item.chufa.onUseItem,,
21010012,0,0,item.chufa.onUseItem,,
21010013,0,0,item.chufa.onUseItem,,
21010014,0,0,item.chufa.onUseItem,,
21010015,0,0,item.chufa.onUseItem,,
21010016,0,0,item.chufa.onUseItem,,
21010017,0,0,item.chufa.onUseItem,,
23000001,0,0,item.chufa.onUseItem,,
23000002,0,0,item.chufa.onUseItem,,
23000003,0,0,item.chufa.onUseItem,,
23010001,0,0,item.chufa.onUseItem,,
23010002,0,0,item.chufa.onUseItem,,
23010003,0,0,item.chufa.onUseItem,,
23020001,0,0,item.chufa.onUseItem,,
23020002,0,0,item.chufa.onUseItem,,
23020003,0,0,item.chufa.onUseItem,,
23030001,0,0,item.chufa.onUseItem,,
23030004,0,0,item.chufa.onUseItem,,
23020004,0,0,item.chufa.onUseItem,,
23030002,0,0,item.chufa.onUseItem,,
23030003,0,0,item.chufa.onUseItem,,
23040001,0,0,item.chufa.onUseItem,,
23040002,0,0,item.chufa.onUseItem,,
23040003,0,0,item.chufa.onUseItem,,
23050001,0,0,item.chufa.onUseItem,,
23050002,0,0,item.chufa.onUseItem,,
23050003,0,0,item.chufa.onUseItem,,
23060001,0,0,item.chufa.onUseItem,,
23060002,0,0,item.chufa.onUseItem,,
23060003,0,0,item.chufa.onUseItem,,
23060004,0,0,item.chufa.onUseItem,,
23070001,0,0,item.chufa.onUseItem,,
23070002,0,0,item.chufa.onUseItem,,
23080001,0,0,item.chufa.onUseItem,,
23080002,0,0,item.chufa.onUseItem,,
23080003,0,0,item.chufa.onUseItem,,
23080004,0,0,item.chufa.onUseItem,,
23080005,0,0,item.chufa.onUseItem,,
23080006,0,0,item.chufa.onUseItem,,
23080007,0,0,item.chufa.onUseItem,,
23080008,0,0,item.chufa.onUseItem,,
23080009,0,0,item.chufa.onUseItem,,
23080010,0,0,item.chufa.onUseItem,,
23080011,0,0,item.chufa.onUseItem,,
23080012,0,0,item.chufa.onUseItem,,
23090001,0,0,item.chufa.onUseItem,,
23090002,0,0,item.chufa.onUseItem,,
23090003,0,0,item.chufa.onUseItem,,
23100001,0,0,item.chufa.onUseItem,,
23100002,0,0,item.chufa.onUseItem,,
23100003,0,0,item.chufa.onUseItem,,
23100004,0,0,item.chufa.onUseItem,,
23100005,0,0,item.chufa.onUseItem,,
23100006,0,0,item.chufa.onUseItem,,
23100007,0,0,item.chufa.onUseItem,,
23100008,0,0,item.chufa.LvUpDrug,,
24000001,0,0,null,,
24010001,0,0,null,,
24020001,0,0,null,,
24020002,0,0,null,,
24020003,0,0,null,,
24020004,0,0,null,,
24030001,0,0,item.chufa.openPanelWing,,
24040001,0,0,item.chufa.onUseZhufu,,
24040002,0,0,item.chufa.onUseZhufu,,
24040003,0,0,item.chufa.onUseZhufu,,
24040004,0,0,item.chufa.onUseZhufu,,
32000007,0,0,item.chufa.onUseZhufu,,
24050001,0,0,item.chufa.WingTicket,,
25010001,0,0,null,,
25010002,0,0,null,,
25010003,0,0,null,,
25010004,0,0,null,,
25010005,0,0,null,,
25010006,0,0,null,,
25010007,0,0,null,,
25010008,0,0,null,,
25010009,0,0,null,,
25010010,0,0,null,,
25010011,0,0,null,,
25010012,0,0,null,,
25010013,0,0,null,,
25010014,0,0,null,,
25010015,0,0,null,,
25020001,0,0,null,,
25020002,0,0,null,,
25020003,0,0,null,,
25020004,0,0,null,,
25020005,0,0,null,,
25020006,0,0,null,,
25020007,0,0,null,,
25020008,0,0,null,,
25020009,0,0,null,,
25020010,0,0,null,,
25020011,0,0,null,,
25020012,0,0,null,,
25020013,0,0,null,,
25020014,0,0,null,,
25020015,0,0,null,,
25030001,0,0,null,,
25030002,0,0,null,,
25030003,0,0,null,,
25030004,0,0,null,,
25030005,0,0,null,,
25030006,0,0,null,,
25030007,0,0,null,,
25030008,0,0,null,,
25030009,0,0,null,,
25030010,0,0,null,,
25030011,0,0,null,,
25030012,0,0,null,,
25030013,0,0,null,,
25030014,0,0,null,,
25030015,0,0,null,,
25040001,0,0,null,,
25040002,0,0,null,,
25040003,0,0,null,,
25040004,0,0,null,,
25040005,0,0,null,,
25040006,0,0,null,,
25040007,0,0,null,,
25040008,0,0,null,,
25040009,0,0,null,,
25040010,0,0,null,,
25040011,0,0,null,,
25040012,0,0,null,,
25040013,0,0,null,,
25040014,0,0,null,,
25040015,0,0,null,,
25050001,0,0,null,,
25050002,0,0,null,,
25050003,0,0,null,,
25050004,0,0,null,,
25050005,0,0,null,,
25050006,0,0,null,,
25050007,0,0,null,,
25050008,0,0,null,,
25050009,0,0,null,,
25050010,0,0,null,,
25050011,0,0,null,,
25050012,0,0,null,,
25050013,0,0,null,,
25050014,0,0,null,,
25050015,0,0,null,,
25060001,0,0,null,,
25060002,0,0,null,,
25060003,0,0,null,,
25060004,0,0,null,,
25060005,0,0,null,,
25060006,0,0,null,,
25060007,0,0,null,,
25060008,0,0,null,,
25060009,0,0,null,,
25060010,0,0,null,,
25060011,0,0,null,,
25060012,0,0,null,,
25060013,0,0,null,,
25060014,0,0,null,,
25060015,0,0,null,,
25070001,0,0,null,,
25070002,0,0,null,,
25070003,0,0,null,,
25070004,0,0,null,,
25070005,0,0,null,,
25070006,0,0,null,,
25070007,0,0,null,,
25070008,0,0,null,,
25070009,0,0,null,,
25070010,0,0,null,,
25070011,0,0,null,,
25070012,0,0,null,,
25070013,0,0,null,,
25070014,0,0,null,,
25070015,0,0,null,,
25080001,0,0,null,,
25080002,0,0,null,,
25080003,0,0,null,,
25080004,0,0,null,,
25080005,0,0,null,,
25080006,0,0,null,,
25080007,0,0,null,,
25080008,0,0,null,,
25080009,0,0,null,,
25080010,0,0,null,,
25080011,0,0,null,,
25080012,0,0,null,,
25080013,0,0,null,,
25080014,0,0,null,,
25080015,0,0,null,,
26010001,0,0,item.skill.JiChuJianShu,26010001,基础剑法
26010011,0,0,item.skill.CiShaJianShu,26010011,刺杀剑法
26010012,0,0,item.skill.CiShaJianShuExt,26010012,怒之刺杀剑法
26010021,0,0,item.skill.BanYueWanDao,26010021,半月弯刀
26010022,0,0,item.skill.BanYueWanDaoExt,26010022,怒之半月弯刀
26010031,0,0,item.skill.YeManChongZhuang,26010031,野蛮冲撞
26010032,0,0,item.skill.YeManChongZhuangExt,26010032,怒之野蛮冲撞
26010041,0,0,item.skill.LieHuoJianFa,26010041,烈火剑法
26010042,0,0,item.skill.LieHuoJianFaExt,26010042,怒之烈火剑法
26010051,0,0,item.skill.ZhuRiJianFa,26010051,逐日剑法
26010052,0,0,item.skill.ZhuRiJianFaExt,26010052,怒之逐日剑法
26020001,0,0,item.skill.LeiDianShu,26020001,雷电术
26020002,0,0,item.skill.ZLeiDianShuExt,26020002,怒之雷电术
26020011,0,0,item.skill.MoFaDun,26020011,魔法盾
26020012,0,0,item.skill.MoFaDunExt,26020012,怒之魔法盾
26020021,0,0,item.skill.DiYuLeiGuang,26020021,地狱雷光
26020022,0,0,item.skill.DiYuLeiGuangExt,26020022,怒之地狱雷光
26020031,0,0,item.skill.HuoQiang,26020031,火墙
26020032,0,0,item.skill.HuoQiangExt,26020032,怒之火墙
26020041,0,0,item.skill.KangJuHuoHuan,26020041,抗拒火环
26020042,0,0,item.skill.KangJuHuoHuanExt,26020042,怒之抗拒火环
26020051,0,0,item.skill.BingPaoXiao,26020051,冰咆哮
26020052,0,0,item.skill.BingPaoXiaoExt,26020052,怒之冰咆哮
26030001,0,0,item.skill.LingHunHuoFu,26030001,灵魂火符
26030002,0,0,item.skill.LingHunHuoFuExt,26030002,怒之灵魂火符
26030011,0,0,item.skill.ZhaoHuanShenShou,26030011,召唤神兽
26030012,0,0,item.skill.ZhaoHuanShenShouExt,26030012,怒之召唤虎卫
26030021,0,0,item.skill.YouLingDun,26030021,圣甲术
26030022,0,0,item.skill.YouLingDunExt,26030022,怒之圣甲术
26030031,0,0,item.skill.ShiDuShu,26030031,群体施毒术
26030032,0,0,item.skill.ShiDuShuExt,26030032,怒之群体施毒术
26030041,0,0,item.skill.QunTiZhiLiao,26030041,群体治疗术
26030042,0,0,item.skill.QunTiZhiLiaoExt,26030042,怒之群体治疗术
26030051,0,0,item.skill.JiTiYinShenShu,26030051,群体隐身术
26030052,0,0,item.skill.JiTiYinShenShuExt,26030052,怒之群体隐身术
26030061,0,0,item.skill.JinShenLiZhanFa,26030061,精神力战法
26040002,0,0,item.chufa.fyjns,,
27000001,0,0,null,,
27000002,0,0,item.libao.ShouChong,,
32000001,0,0,null,,
32000002,0,0,null,,
32000003,0,0,null,,
32000004,0,0,null,,
32000005,0,0,null,,
32000006,0,0,null,,
32010001,0,0,item.chufa.chuansong,,
32010002,0,0,item.chufa.huicheng,,
32010003,0,0,item.chufa.suijishi,,
